Ready for the game But don't know why @CBS is broadcasting NE and Dallas here on the #westcoast #pissed want to... http://fb.me/2dsCTlazZ,anger
Dean Peas better get FIRED by the end of this weekend!!! #Pissed #Ravens,anger
Brady is #pissed lol @dallascowboys,anger
@gothfeminist Because we didn't have a receipt. Thanks so much, Wal Mart. #Pissed,anger
Lose a 17 pt lead to lose in overtime & this is why they say $$is the root of all evil. #stopbeinggreedy #learnbeatteam #SEAvsCIN #pissed,anger
how the fucking fuck fuck did that happen?!? #pissed,anger
#Pissed ,anger
Lol "@LorD_Liza: Iyandoyikisa mna"@Iam_luvo_mbedla: Akhonto idina nje ngenja eyenza umkhulungwane. #pissed"",anger
No, that extra minute wouldn't have made a big difference now, would it? #Pissed,anger
AT&T stadium is a joke....no purse, really? Tell your 4000 employees to check it since the line is already outrageous #pissed #notworthit,anger
That kick was pure fuckin luck... #pissed,anger
Smh smh smh smh smh smh I told you guys not to let this shit slip away #pissed,anger
Way to give up 17 goddamn points @Seahawks!!!! #pissed,anger
Iyandoyikisa mna"@Iam_luvo_mbedla: Akhonto idina nje ngenja eyenza umkhulungwane. #pissed",anger
Passive aggressive comments on how I parent will definitely make me want to be around you more. #not #sarcasm #pissed,anger
Akhonto idina nje ngenja eyenza umkhulungwane. #pissed,anger
Note to self: don't watch the rams play before work. #pissed,anger
Smashed on a Sunday #yes #pissed,anger
Give Pac-man 12 hours and he'll be back in jail #pissed,anger
@LeeFitzgerald39 dropped players I should have kept #pissed,anger
I should have stuck with carson Palmer. Matt Ryan is playing like straight azz... #pissed,anger
@thenff has the trust of Nigerian TV on our darling @NGSuperEagles gotten this flat that the #NGACAM match isn't on local TV? #Pissed,anger
@Kimwardx oh god!!! i hid my make up bag under the bed last night so he couldnt take it #pissed #crazybitch i dont even know why!,anger
#pissed,anger
@LAURgerthenlife #pissed,anger
I'm seriously disgusted at the Bengal's right now. #pissed,anger
Apparently driving on @VisitUtah highways is a liability. #pissed ,anger
#Pissed https://instagram.com/p/8tVM5FKpppi0K0BRyQsGP6SLXqm27zzWM2lxg0/,anger
It was nice being undefeated while it lasted. #Bengals #Pissed,anger
Sometimes it's better to stay silent than to explain your thoughts.. #pissed #goodnight,anger
when u go to madame tussauds and 1d is already gone ..... #pissed,anger
Mad as hell at myself ... Probably will be another year before I see them #pissed,anger
Pretty sure there is a fly nest in my room. Whenever I kill one, two more appear the next day. #pissed,anger
utleys intent wasn't to injure tejada? then why in the replays of the play does it look like u heading right for tejada dude. #PISSED #mets,anger
This @buffalobills offense is atrocious!!! Get it together!! Wtf! #pissed #BillsMafia,anger
Don't get the packers game while I bartend #pissed #bored,anger
@zoebrine #pissed,anger
I'm a bit pissed off right now cause I can't watch my Falcons win.. Instead Fox shows Bears at Chiefs... #Pissed,anger
 #pissed https://instagram.com/p/8tLDhpupnu/,anger
Pissed head in the sand with tit #grancanaria #beech #midnight #sand #sea #pissed https://instagram.com/p/8tKtQ-S-mC/,anger
@ChadLColeman watching @WalkingDead_AMC marathon. Still #pissed that Tyreese died.,anger
I love you @MrJamesMay #Pissed #IREvFRA #RWC2015 #Beer ,anger
Wtf refs!!! Offsides on a kick off??? This is ridiculous! #refereesux #buffalobills #pissed,anger
scottrade you guys better give me some free trades or something to make up for this. I'm #pissed… https://instagram.com/p/8tIOa2Rbip/,anger
@Crouchi #pissed,anger
@1800flowers HOW LONG IS YOUR WEBSITE GOING TO HAVE TECHNICAL DIFFICULTIES?!?!?! #pissed,anger
@DestinyTheGame @bungie fix the exotic drops #pissed #PS4share,anger
@debrandall4 @karenhunter #Pissed,anger
@Fox35NewsAbsolutely ridiculous that you arbitrarily decided to change the Philly/NO #NFL game to Sea/Cincy at the last minute! #Pissed,anger
#lawnmower problems. #smh #Tfleezy #grynDEgang #print25 #weekendwork #pissed #difficulties #irritated… https://instagram.com/p/8tGcK7qx1I/,anger
 RT @NewKirksey: McDonald's serves breakfast all day now but they failed to mention it literally TAKES ALL DAY! #pissed,anger
McDonald's serves breakfast all day now but they failed to mention it literally TAKES ALL DAY! #pissed,anger
#pissed,anger
Everytime I don't go out I miss something... #pissed ,anger
It better not affect the game balance because that'll be the last time I play the game if it does. #pissed #Destiny http://www.gamespot.com/articles/destiny-microtransactions-could-generate-hundreds-/1100-6431179/,anger
Last night #pissed #50th #party http://friendlife.com/katrinascott/50214114,anger
My mom got a puppy w/out me. #pissed ,anger
@dish @dish_answers thank you so much again for taking another channel off my lineup I pay for! No f'n football today #pissed #sodone,anger
@ESPNU watched the wrap up show this morning. No Gator highlights what's up with that #haters #gogators #pissed,anger
Carris is home and Warren didn't even tell me #pissed,anger
@TBBuccaneers @ScottSBucs @JoeKaniaBucs NO MORE 3 INT games OR #JabooGetsIt AND #ImNotKidding EITHER! You HAVEN'T SEEN #Pissed #Glennon4QB,anger
Went to doghouse yesterday, didn't see @Rusty_GIV #pissed,anger
Vulcun missed the Severn ridges #pissed off,anger
I'm not a child , I'm a grown ass women ! #pissed #notababy,anger
You're supposed to be staying with your boyfriend so quit being so loud and GTFO. #Pissed #early,anger
Funny drunk smashed t-shirt #drunk #beer #pissed #smashed #hammered #ladsholiday #magaluf #beerbelly #hangover http://r.ebay.com/hwkwJL,anger
When you forget to put your earrings back on #pissed,anger
@KittttyKatKate didn't even get mr spots last night #pissed,anger
Super annoyed!! Woke up for dance, get here to find out practice is canceled! What the fuck!!!? #Pissed,anger
When u wake up to go to St Louis n you can't find your phone so u gotta go w/o it. #pissed,anger
I want the hospital to reimburse me for $20 shirt I bought two days ago they cut off #pissed,anger
Myy manager always find a way to #pissed me off ,anger
@iamspencer totally agree. Love the play because it was #chaseutley. I'd be #pissed if it was done to my team. #changetheruleorshutup,anger
I agree .... Still spitting bullets over last night #Pissed #LGM,anger
Really? #pissed,anger
If you asked someone more than 3 times to do something and they still didn't do it: They are voluntarily ignoring you... #doyourjob #pissed,anger
Sometimes I really hate myself #Pissed ,anger
@LazyGreyhound worth a try , she has just stumbled out for toast #pissed,anger
@NatTenaLady went to toilet during nite &amp; couldn't find my way back to bed, spent half hour crawling round on the floor in the dark #pissed,anger
#pissed #gone #ubriaco #amici #friends #life #Napoli @S. Martino https://instagram.com/p/8sfbhkx9BH/,anger
I don't wanna leave #Pissed,anger
#Pissed,anger
Those reasonings. #Pissed,anger
I hate it the most when someone interrupts me from reading. #pissed,anger
able to see them. because we all know how hard it is to apply for a visa. so yeah. way to go rich kids! #pissed #disappointed,anger
#Pissed,anger
Bad night topped off with getting pulled over for "driving the wrong way too fast" #FuckMe #Idiots #Pissed #ItWasntMe #Drama #Confused,anger
Ik word er wel heel direct mee geconfronteerd nieuwe buren hier #asielzoeker #pissed,anger
Who still does this? #Pissed ,anger
So pissed right now record a video with the new nvidia Share(Shadow play) and it has a stupid watermark with my system specs on #Pissed,anger
Learn how to haka face-off ur drinking buddies while quaffing this seriously gr8 plonk. #NZrules #GetUrHakaOn #pissed ,anger
That death bowling problem again.... #pissed#freedomseries #aregularfeature #indvssa,anger
You don't know how JEALOUS I am of people that got to see Drake tonight. Like I'm laying in bed watching all these sc stories dying #pissed,anger
@McDonalds what happened to 24 hour breakfast? #pissed #wheresthemanager,anger
@Mare_tweet02 WTF THEY NEVER PLAY THAT SHIT WHEN I'M THERE! #pissed,anger
Especially someone in your own family. Like, dang #pissed,anger
My lil sista n her roommate were robbed last 9t n da thieves took 3 laptops,4 cellphones and cash amountn 2 p1500 ko tlokweng #pissed,anger
True! Buong 2015 ba itong mga ganitong pelikula? Minsan kung ano pinapakita yun ang mas ginagaya. Haysss #pissed ,anger
Yes. Yes. Yes. #tired #pissed #stressed,anger
In other news, I'm pissed because this Taco Bell said they were still open and weren't. #pissed @tacobell,anger
someone from work stole my iPhone.......#pissed,anger
Googled police meems. Might not have been one of my best decisions. #pissed #seriouslypeople #why,anger
Stop pushing me to do the things i don't wanna do because I'll definitely not do it!!! #pissed,anger
If @sara_willett doesn't bring me back a gift from Florida...#pissed. Like a piece of grass will do girl.,anger
@dustbuster3 @MiamiHurricanes Mannnnn I don't even care anymore. Miami hasn't beaten any good teams, they ain't winning shit. #Pissed,anger
Don't know if I should just go to bed or take a drive #pissed,anger
The Boks better kick ass next match. #Pissed,anger
My parents are to much. I can't even have a life not allowed to even go to the movies with him #pissed,anger
I hate when ppl wake me up busting in my damn room #pissed,anger
Haydon just stole my chicken sandwich and I really contemplated punching him in the throat... #pissed,anger
Terry, broke my shortstop ' s leg, that's what I know #pissed,anger
When someone takes the last slice of pizza #pissed #raiden https://vine.co/v/e0U7EBiM0lL,anger
Literally the stupidest thing I've ever heard in my life. #Pissed ,anger
Clearly these umps tonight can be summed up with this: #Pissed #LGM https://youtu.be/lkErycB4Ahg,anger
#pissed,anger
If I were a @Mets fan I'd be more #pissed at #Manager for not losing his mind &amp; screaming at the #umpires !! @Dodgers #Mattingly would have!,anger
Fuckkkkk ittttt #pissed,anger
#pissed,anger
#pissed #mets,anger
If I could get out to LA right now I'd give those damn Dodgers a piece of my mind #pissed #PlayForRuben,anger
Come on #mets let's get those dirty #Dodgers #pissed bring home this win #LGM,anger
@eminhizersydney baking party without me? #pissed,anger
@Avis yet again you've managed to screw me. #pissed,anger
You're getting a tattoo when you should be worried about paying for my car #pissed,anger
@TheQArena we were told we were in row E. And apparently we are in row EE. This is ridiculous #pissed #lasttimeatTheQ,anger
@oliviablonde2 #pissed,anger
@jpadge1 #pissed,anger
All those cheers in the background and one could have been me... #bitter #pissed,anger
Our quarter back just blew it for the win.. Thanks a lot. #pissed,anger
Get out of work and all excited to go to The Hills Have Eyes and they're sold out.............. #PISSED!!!,anger
Yung mapapamura ka na lang sa sobrang kaartehan nila. Kayo na lang kaya gumawa. #Pissed,anger
Thanks, @espn. I just missed the #utahfootball touchdown because you cut to commercial on your app. It just cut to commercial again. #pissed,anger
@LexMccain had to throw that shit away #pissed,anger
Fuck this #pissed,anger
Go to @sonicdrivein and they take 30 minutes to make 4 shakes. Leave without any shakes then @McDonalds runs out ice cream too. #pissed,anger
Kendra says ...... Joe says wanna share w the class. Shanda says you don't wanna know you might lose brain cells #pissed,anger
Cops are dicks. #pissed,anger
When me and @Leedanielsmith7 walk into fez the 's still say look at them #fooking #pissed #worldy #men #still #wehavelostourstools ,anger
send me #booze from my wishlist so i can get #pissed whilst i spend your money @RTpig @RT_Slave @womenruleonly @RTsissy #paypig #cash #feet,anger
@Oregonian because they suck!! #pissed,anger
What. Just. Happened? Do we even have a coach that can COACH!? #pissed #whatamess #goASU?,anger
Thanks for stealing the game refs. #pissed #goducks,anger
Hanging out with a bunch of drunk guys on the reg finally fucked me. Day 10 and I gave in. ..Looks like I'm running tomorrow morning #PISSED,anger
If I don't sleep better tonight I'm going to be #pissed lol I hate head colds.,anger
Awe went to Target & was trying all these hats on Miguel #Pissed @shesFLYnoLIE,anger
shattered my phone screen so bad it doesnt even work....#pissed,anger
You know it would be great if I could actually play #StarWarsBattlefront beta but I can't because it keeps freezing up at the start #pissed,anger
@Coach3johnson Hell yeah it was! Plus I was one of those dumb people who wanted to see Sutter go, then he wins a couple cups in LA #pissed,anger
When McDonalds is out of Oreo Frappés #pissed,anger
You have one job. Put the fucking candy into the blizzard. Instead i come home with overly priced chocolate ice cream. #pissed #dq,anger
@mswild_heart @firdausfaruq #pissed been a long time since seen this spam on twitter ,anger
people next to me are fighting about how they are going to fuck tonight without their husband and wife finding out... Really wtf?!! #pissed,anger
Could not be happier that I'm unemployed at the mo. #pissed #goodforsodall #maybesnowcrew,anger
@McDonalds if I wanted "no pickles" that's what I would have asked for not plain. #aberdeenmcdonalds #pissed,anger
Night one in Es Cana.... #pissed,anger
.@realDonaldTrump is the #NEWMATH of politics. Get used to it red state! #Losers (Boy I gotta lot more 4 ltr words for you ppl) #Pissed,anger
Bama, if you want to win you have what it takes to win. It's your destiny. Right now, you aren't doing it. #ARKvsBAMA #pissed,anger
People freaking suck. Who doesn't tip when they go out to eat?!?! #Assholes #ServerLife #Pissed,anger
#pissed at this officiating right now ,anger
That feeling when u got 2 go back 2 uni 2 retake sum modules #pissed #thiscantbelife #notchilled,anger
I'm about to throw the biggest fit since I can't find my fucking curling iron. #pissed,anger
#pissed,anger
#pissed at that call they just made. ,anger
Well darn it I passed 6000 tweets and I didn't even commemorate it #pissed,anger
Since when was the voice more important than nascar? #pissed,anger
#GetRidOfCoker #Pissed #ARKvsBAMA,anger
I got 1/3 of a blunt for Homecoming #Pissed,anger
Omg!! Bullshyt and ballsacks!! They intercepted again. #pissed,anger
Think I lost my durag...... #pissed,anger
 when Jalen makes a come back right at the end of the game #pissed lol,anger
Don't know why requesting a day off, that I put in for 3 months ago, is a conflict all of a sudden #canttakethebsanymore #pissed,anger
When I tell someone to get backwoods and they bring me back a purple pack. #Pissed,anger
Have to miss the end of this game to go see a play for theatre class..#pissed,anger
I can't get audio! #pissed!!! What a game!,anger
#pissed,anger
MASON, WHAT WHY HOW DID THIS HAPPEN!?!?!?! #FlyersvsPanthers #pissed #frustrated #confused I'm packed full of anger and sadness right now..,anger
When you go to watch the BYU game and don't have the channel! #Pissed,anger
U where made famous by @SowetoTVchannel now because you are in a bigger channel u now disguise #nxx #pissed #local_s_lekker,anger
Wtf @b_harberts I told you to watch my FarmVille!!! #Pissed ,anger
So the new star wars "battlefront" game is trash. Its basically just a skinned over battlefield #pissed,anger
@ChurchOfFutbol so many Injuries #pissed,anger
#GBO #comcast #fail in #hendersonville missed the entire 4th quarter of the game #pissed #hurd hometown,anger
@MaletLambertYC @Pwray8 @debwell74 @DKillelay must be drunk seeing double trying to watch TV. #pissed #greatnight.,anger
The one day I can get up and watch the race... And it's postponed due to weather. Are you kidding me?? #pissed,anger
but really why tf is river road still closed.. #pissed,anger
So stressed, need to vent to someone, but don't have time #whattodo #stressedout #pissed,anger
How and the HELL are you going to tell me what I can and can't cook !!! #PISSED ,anger
@logansroadhouse worse experience....critter in my salad &amp; the manager is super nonchalant about it smh #pissed ,anger
My car is definitely not worth the money I put into it #pissed,anger
Had an amazing night last night at coco bongos #mexico #cocobongo #pissed https://instagram.com/p/8rJlxxB62o/,anger
Car shopping went out the window today #pissed,anger
In soho having drunk lots of champagne, beer and Pinot noir. Off to The Box shortly. What's the worst that could happen #Hendo #pissed,anger
Right my red wine consumption duties are done for today. Now to regret it all in the morning. #pissed.,anger
When your @Target cartwheel isn't working #pissed,anger
#pissed #worried #praying @AMBERAlert,anger
Shoutout to @henry_mcferran who can't handle a drink #pissed,anger
.@blakeshelton #TheVoice can't watch! Dish pulled the plug on our local NBC!! #pissed!!!!,anger
Gogo juice! #rigger #pissed @Rigger Rock Venue https://instagram.com/p/8rFN_BlljB/,anger
Pissed because my cousin planned a day with me then at the last minute she cancels on me #pissed #WhatToDoNow,anger
Now Ross has to be out 2 quarters of the biggest game of the year next week. #Pissed,anger
Baseball isn't dying, @ESPNRadio just refuses to broadcast playoff games. #pissed,anger
just decided to use do little data I had on my other phone and ended up using abt 900n for 1mb data usage ...#Pissed,anger
Wine on the top floor #cityscape #wine #fire #leeds #rooftop #pissed #redwine #night @Sky Lounge.... https://instagram.com/p/8rBxmcLSnQ/,anger
#bestfriends #pissed #natnat #loveher #mygirl https://instagram.com/p/8rAEtexbLs/,anger
ordered two jackets from @ShopTobi in the same size, yet one is 10x smaller #PISSED,anger
#PISSED,anger
You look like you haven't even played before!! #pissed,anger
How the fuck am I half pissed already. Tonight will NOT end well #pissed https://instagram.com/p/8q9VWrNSHRs8qtNz7Mln9zU50CjQCwgWUZe5I0/,anger
Guys aren't supposed to call female "family" sweetheart. And being friends for a long time doesn't make you blood. Just saying. #pissed,anger
Just had a 10 minute argument with my mum because she was adamant that Phil Clarke was doing a cameo on Casualty #pissed,anger
People don't understand the frustration of being a Iowa state football fan #foreverloyaltho #pissed,anger
@stephanddom loving at home with these two beauts tonight they're hysterical #stephanddom #pissed #iwanttovisit,anger
@tdyeater @catnappp @brittruss13 oh trust me. I know. #pissed #still12tho,anger
I get it, football is football, but no one needs to be talking crap about Carolina after everything we've been through this week. #pissed,anger
@sprint Don't get sprint service they AIN'T LOYAL!!! #PISSED,anger
@ObeySontonn i agree 100% just today i was getting out of carbon and someone named Red_xValor (fanboy) killed me off my moab!! #pissed,anger
I love when my stepdad take my truck and does not tell me . #pissed,anger
@michimmxii #PISSED #DONE #COULDHAVEDONESOMESERIOUSSTALKING,anger
#pissed,anger
#pissed what the heck Tennessee?,anger
@KDTrey5 that shit was cold blooded bro, glad you realized your mistake &amp; took it down! #pissed ,anger
@daniel_soundy @mwsheep86 @DamonTheWatts haha #pissed,anger
#pissed,anger
KD had people #pissed! He deleted his tweet ,anger
Lmao! #pissed #HookEmHorns \m/ https://twitter.com/kdtrey5/status/652927923565936641,anger
I said plain and got lettuce, bacon & cheese #pissed,anger
@mbirrenkott @Shmorgishborgg dang #pissed,anger
OU is trash how do you get your ass literally kicked by Texas smh #pissed,anger
#RedRiverRivalry where anything can happen. . Can't believe We let them fools beat us. #TexasSucks #BoomerSooner #Pissed,anger
I swear I woke up today so people can piss me off. #feelingsometypeofway #pissed #leavemealone,anger
Never buying a bed from @IKEAUSA again! We spent $450 and it didn't even last 6 months #pieceofshit #pissed,anger
Niet mijn medemens #woerden #pissed,anger
@Jeezy shouldn't even be able to sell his new album with that cover #unamerican #pissed,anger
When you delete 72 videos out your phone on accident #trynamakespace #videosfromcouplesretreat #pissed,anger
When you and your roommate sleep til 3 in the afternoon #lol #pissed,anger
Thought I was gonna get a new band for my Apple Watch. They treating me, been to a few different stores. #NotGoing #Pissed,anger
#pissed. @Wendys in Portsmouth Ohio. They messed up Spicy Chicken, no mayo and they kill the top bun/ flip chicken. Mayo still there.,anger
OF ALL THE WALMARTS IN ALABAMA. ROBERTSDALE HAS NO CLAYS. #PISSED,anger
Well,sometimes we're just better off ALONE cause some people are full of shit...#Pissed,anger
Well,sometimes we're just better off ALONE cause some people are full shit...#Pissed,anger
Yiii Aiy this #Tagging thing . Freaking me out .#Pissed󾌦󾌡 you must tag but not every pic u add its annoying man #HateIt!! Tyra󾬎,anger
Don't come to a party you weren't invited to and disrespectful my parents #pissed,anger
Kyle Lafferty #skysportsnews interview is classic. Well played sir #windup #pissed,anger
@sidneyodum I didn't even realize it until now. #pissed #firstworldprobz,anger
I'm not blind and I damn sure ain't stupid #pissed #irritated #ughh,anger
It's possible to abhor @FLOWJamaica MORE than @DIGICELJamaica , here's how. Call centre useless &amp; OFFSITE! No service for 5 days! #pissed,anger
That Moment When You Want To Go To Vibes Tonight But You Stuck At Work! #Pissed ,anger
Where's the freakin offensive line?!? #pissed #Sooners,anger
Wow all I remember was coming home taking my earrings out and throwing them somewhere in my room #pissed,anger
I specifically asked for this weekend off weeks ago. They said they "really need me." #Pissed,anger
Some lady at the dog park just loudly called my puppy a #slut and not in a nice way... #pissed,anger
@2K wtf is going on with community creations in wwe2k15? It won't work and hasn't been working for days #Pissed,anger
@MICHAELEVANS___ lmfao I'm #pissed,anger
Feeling like a single mother cuz some people choose music over seeing their child #Pissed #AngryAtTheWorld,anger
im still fucking pissed after that the umpires called him safe at second base #pissed,anger
Iowa... Your making me nervous... #pissed,anger
Yaz is #pissed,anger
OU better get their shit together. #Pissed,anger
Take me back #ibiza #sanantonio #2015 #lads #funtimes #pissed #drunk #party by longi12 http://ift.tt/1VKZBM1,anger
Just got to Atlanta, @menswearhouse sent me a long tie with my tux. What happened to bow ties?! #pissed,anger
McFleury rempli au 3/4, WTF!!! #Punition #CheatDay #McDo #FuckYou #FastFood #Pissed https://instagram.com/p/8qfooCiuf5/,anger
McDonalds says they serve breakfast all day and then take 15 minutes to get it to you. #pissed #lateforwork,anger
Oh Hell NO!!!! It wont work on me. Ganging up aint the right way to approach me. #Pissed,anger
Watching the game, knowing I should be there right now #pissed,anger
We were up 6-0 and then gave up 14 runs in 1 inning. With 7 errors. Lost 16-6 how does that happen. #pissed,anger
In the most f'd up #Panera. Was looking forward to a mug of hot chocolate with whipped cream and everything is in to go containers...#Pissed,anger
when ur mom sells your $700 bow for $125 without asking you!!!!!! #pissed. ,anger
That feeling na lagi kang stressed dahil sa pagkakamali na ginawa ng iba...kasi ikaw ung laging nagfa-followup... #pissed @SMARTCares,anger
Trying to make the best of this situation.... Thank God I went to Grenada this year. #Pissed,anger
So the McD's breakfast that's all ain't even all the breakfast #pissed,anger
@SouthwestAir now I have to buy them again because I need them daily... thank you Southwest! ! #pissed,anger
#Frustrated #Pissed #Heartbroken #Please #Send #Help #SkyeWard,anger
Just ripped an obnoxiously large hole into my hoodie pocket. #Pissed,anger
@McDonalds @McDonaldsCorp Orders hotcakes and sausage...receives egg and sausage. #thestruggle #morons #pissed ,anger
If my phone doesn't stop being a piece of shit, it's going to turn into 1000 pieces of shit! #pissed,anger
#Pissed,anger
Fck you ! Madapaker ! Transaction failed my ass, Globe ! Kung kelan magpapaload na eh. #Pissed #Globe ,anger
I just wanna punch her in the face #pissed,anger
It leaves me speechless thinking that at college, some students still don't know how to cooperate in collaborative works. #pissed,anger
@MattieHinson ik #pissed ,anger
#pissed @New Union Hotel &amp; Showbar https://instagram.com/p/8qSe6ao8kZ/,anger
Nothing like waking up to a ransacked car! #lockit #fuckers #cunts #pissed,anger
#pissed,anger
@Z100NewYork STILL DIDNT GET EMAIL WITH CODE SO DISAPPOINTED WANNA SEND EVERYONE THAT EMAIL ANYTIME SOON COME ON THIS IS RIDICULOUS! #pissed,anger
late check-in because my freakin' #SmartLTE was slower than dialup earlier... #Pissed #UnhappyCustomer https://www.swarmapp.com/c/bX4pRkUqMd7,anger
Funny pub/Beer t-shirt #lager #beer #pub #bar #nightout #drunk #pissed #nightclub #dartsteam #football #6nations http://r.ebay.com/aFSu7r,anger
Funny Wasted drunk t-shirt #pissed #hungover #onit #tequila #jd #bourbon #jaigerbomb #mondayclub #wasted #cool http://r.ebay.com/zqUBGH,anger
#pissed,anger
Lost my wallet in Hoboken last night #ImNotJokin #pissed,anger
6 years ago this weekend. #stag #pissed #excellentfewnightsaway https://instagram.com/p/8qH5x0I9FP/,anger
Thanks dmv for being closed today for the holiday on Monday....... #pissed,anger
@balloonfiesta WARNING! divert rt Lane of WB Alameda to N entrance. Merge AGAIN with I25 traffic. HORRIBLE DUMB IDEA #BalloonFiesta #pissed,anger
#pissed oh Im very very pissed,anger
Who calls at 7am to see what I'm doing for TONIGHT?! #pissed (don't wake me up),anger
#pissed #mlp #spike #MLPFiM #brony,anger
Why? Why? Why! Does my dad like to wake me up this early on the weekends. #pissed,anger
Do you really need to make it a big issue huh? That was ages ago for goddaman sake!.. Grow up people. #pissed,anger
Mood went from to #Pissed,anger
It's not even 7am and I've already exerted all my energy on not losing my shit on the idiot I live with. He's as dumb as they come. #pissed,anger
@BlackCatDavo82 We had something in common when we played as well! #pissed,anger
Damn you old man.. #pissed,anger
That moment when you wake up quick as hell thinking you late for work but it's really the weekend #pissed,anger
SHE HAD A PROBLEM U CALLED HER WHEN I HAD A PROBLEM U JUST "STAY STRONG" LOL #PISSED,anger
#pissed,anger
When someone trying to pissed you off #pissed https://instagram.com/p/8psUkBFBhj/,anger
The traffic in karen is literally eating up the inside of my ass... #Pissed,anger
I walked to McDonalds to get some pancakes & hash browns to realize their fucking lobby doesn't open until 6 #pissed,anger
When you come home and realized your sister wiped out your not backed up iPhone memory #pissed,anger
I really did pull a muscle from hiccuping...#pissed,anger
#pissed,anger
Friday Night #pub #pissed #family @The malt shovel https://instagram.com/p/8piVXxtGVC/,anger
Power's out for over 2 hours already and its not even loadshedding. WTF?!! -_- #annoyed #pissed,anger
Just waking up. #pissed,anger
Ready 4 tonighttttt #rukus #party #pissed https://instagram.com/p/8pfXxOHu_w5z7KFOir86XfAvw0n9RewWJ1fgI0/,anger
When ur cousin finishes ur favorite chips without asking #hotcheetos #pissed,anger
#pissed,anger
Thanks Telus for not showing up to set up my Internet. I even got specific time away from work for it. #pissed #Telus,anger
@united I travel with carry on for a reason. Not to have to go to baggage claim upon arrival because there is no bin space left. #pissed,anger
why couldn't this have happened last weekend when I was there!!!!! #pissed #FreeShiaLabeouf,anger
Subukan lang talaga niya. Malalaman niya ang totoong meaning ng gag*han. #pissed ,anger
Getting called Morgan not once but twice tonight #ugh #debbiedowner #pissed,anger
What kind of person are you?! #pissed,anger
I just burnt the shit out of my nail #pissed,anger
Just tried to kill a spider, but I missed. Now I have to stay up all night to make sure it dont creep up on me. #Pissed ,anger
I wish people would ACTUALLY do what they say they are going to do. #pissed,anger
Tink is going to be so close but still so far away tomorrow #pissed,anger
That's so disrespectful! #pissed,anger
well I've been at ihop for an hour and I just got my drink #pissed,anger
HOW DID I NOT KNOW ABOUT THIS?!? #pissed #nextyear #bond #007 https://instagram.com/p/8pRQzfqcBeSAY3QCwAVAjKVglxAfxDdefMd3c0/,anger
Lemme take my ass to sleep #pissed,anger
